F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,Target
-74.62,16896.45,12,Europe,-12847.46,178.7,-26.98,13.58,Very high,102.99,1990.71,-7,8.52,111.69,2040.54,672.87,2188.56,-16898.94,-23.34,14.72,514.53,-64.71,-15557.58,-11503.83,83.45,6,-263.3,-336.99,-9489.87,23.67,-39.14,-80.14,-1252.5,0.04,45.58,2.94,28.9
-40.48,30249.96,9,USA,-7987.11,484.95,31.22,11.05,Very low,-22.56,378.15,-18.1,-1.6,196.62,2924.68,184.44,2459.48,-21375.28,-30.27,22.52,396.84,-91.17,-14512.36,-1590.57,72.52,10,-445.29,-644.01,-3750.42,16.26,99.7,-38.37,-1286.48,2.2,163.84,1.11,302.55
-63.69,17310.06,9,Rest,-9909.16,-48.09,31.84,17.82,Very low,88.8,1583.34,-8.05,-10.44,141.51,2099.14,-621.54,2443.03,-10021.06,-40.35,5.98,333.48,-47.1,-20647.94,-4743.78,-9,12,122.34,-526.17,-6446.4,14.46,-14.88,-89.36,-2515.52,1.7,226.44,7.89,37.14
-64.08,19351.35,18,Rest,-10203.68,428.29,10.22,10.3,Very low,-5.49,3333.9,-12.71,2.08,183.93,697.12,987.57,3482.5,-1281.58,-33.63,11.58,464.1,-61.92,-10763.22,-9178.95,80.49,10,-214.21,-496.08,-3892.08,20.62,-38.16,-54.6,-2229.04,0.06,118.56,11.9,-326.11
-20.2,13320.27,15,UK,-13378.77,-276.62,56.38,13.04,High,196.41,2256.6,-1.66,-6.88,79.56,2802.26,115.89,2125.51,-25225.32,-31.17,4.12,212.73,-68.94,-15062.1,-4162.29,47.6,14,-269.8,-776.31,-3734.55,16.7,-47.14,-80.09,-2299.72,19.8,190.84,4.14,1860.22
-10.72,19117.86,12,USA,-6841.65,87.89,-62.54,19.25,High,139.56,1977.09,-3.49,8.22,-45.66,2031.02,1815.24,2665.66,-14543.76,-40.92,3.66,320.82,-57.87,-22153.2,-10047.57,9.37,2,10.88,-538.92,-4166.07,16.15,-18.98,-93.13,-1366.1,6.3,181,1.47,1780.32
-94.63,8937.39,18,UK,-3827.35,-30.74,36.56,15.95,Medium,-105.39,2974.26,-11.34,-11.98,145.92,1640,144.57,2173.66,-6988.12,-36.18,28.72,334.29,-58.98,-17741.08,-24276.03,-33.67,2,20.16,-598.95,-4914.9,21.02,-18.9,-100.08,-2115.04,0.36,149.78,3.33,387.26
-103.29,70.53,18,Rest,-12312.62,374.49,-189.72,19.98,Very low,34.02,2663.91,-7.75,0.88,351.87,2460.64,335.85,2503.53,-15251.58,-19.11,11.94,328.08,-68.73,-8902.92,10228.47,32.6,6,-165.45,-565.95,-3603.93,7.86,-18.16,-90.01,-2589.66,0.02,169.32,6.51,-214.85
-75.75,10054.59,9,UK,-9122.1,564.71,71.06,12.19,High,176.22,1509.93,-9.57,4.84,-46.02,2811.84,1051.8,1835.41,-15611.26,-45.81,8.72,399.18,-70.68,-23397.22,7622.67,12.82,6,-75.8,-602.34,-3235.41,14.39,-62.82,-111.14,-2032.5,20.74,199.58,3.49,3697.1
3.27,10275.27,6,Europe,-11245.01,-146.42,12,21.73,Very low,20.55,2546.7,-5.15,-2.56,99.66,2014.58,420.78,3274.13,-13455,-29.01,0.36,355.5,-41.22,-17662.58,15480.27,58.39,8,102.76,-994.56,-4018.44,23.21,-26.3,-124.16,-1544.76,54.92,-31.26,5.37,718.04
-69.51,27023.73,18,USA,-10903.6,58.04,60.12,16.15,Very high,126.12,1155.42,-12.52,-9.44,98.31,1638.86,-848.16,2876.66,-17716.2,-32.91,3.64,58.35,-66.36,-13127.1,-9627.21,-17.77,14,-606.5,-600.3,-3795.09,15.76,3.84,-96.39,-2550.98,231.74,14.76,7,899.59
-65.22,17319.45,24,USA,-8785.71,606.11,-84.22,19.29,Low,79.11,65.25,-9.77,2.48,244.41,1702.64,954.33,2408.8,-9759.12,-10.35,25.44,106.41,-66.24,-18396.66,-15552.06,-48.35,4,-829.99,-518.43,-3941.28,16.06,-125.6,-103,-2402.22,1.14,159.56,5.63,-377.46
-107.88,35300.73,15,Rest,-8861.68,587.92,74.72,15.67,High,-37.89,1288.47,-8.18,-3.12,181.59,844.68,-109.95,2806.11,-10201.02,-36.87,2.16,327.36,-79.92,-15965.4,-13731.57,81.52,8,-63.01,-534.45,-5598.3,15.9,-90.68,-133.43,-2298.16,1.28,120,1.65,641
-82.84,12647.91,12,Europe,-12330.82,409.52,48.62,20.45,High,146.01,752.76,-9.16,1.78,96.24,2177.58,-506.16,2340.54,-14614.8,-33.42,4.38,235.35,-53.04,-19569.38,-5608.35,83.9,8,-581.74,-922.47,-4440.09,16.91,-33,-84.31,-2430.44,2.92,218.3,3.91,2280.84
-64.63,34193.7,9,USA,-11337.34,-28.5,-41.42,15.64,Very low,191.25,1490.52,-15.41,-6.5,97.62,1740.08,1210.14,2433.73,-9100,-26.37,3.82,395.19,-45.09,-22405.74,-3612.06,50.93,4,-266.38,-883.41,-3692.64,13.09,32.36,-102.72,-1511.12,0.34,144.96,4.63,136.89
-128.53,12481.35,12,Rest,-8366.11,211.51,-24.72,12.61,Very low,0.39,296.91,-14.34,-3.18,-37.11,2648.62,152.22,2292.12,-21700.46,-35.58,10.9,457.17,-69.12,-10421.36,3965.79,33.82,8,-419.98,-574.98,-5499.63,15.18,6.6,-41.5,-2331.36,0.24,243.42,0.85,233.93
-102.16,17805.81,12,Rest,-13667.72,330.54,40.62,14.89,Very high,92.4,2091.45,-13.9,-2.3,181.92,2230.26,459.6,1548.57,-22600.76,-26.07,6.68,354.48,-89.73,-17397.7,-11864.91,49.33,0,389.93,-611.79,-3122.85,20.4,25.46,-57.53,-2195.48,0.3,272.22,2.97,995.52
-72.68,26949.66,15,Europe,-7570.88,275.32,-69.34,14.37,Low,24.69,1423.65,-10.62,-0.76,78.12,1898.34,537.84,2864.35,-19401.58,-35.25,14.4,297.6,-62.4,-18143.04,7889.22,56.14,4,-343.92,-496.56,-3207.54,10.15,-128.56,-46.07,-1390.34,1.78,203.08,2.22,47.1
-57.54,30725.25,9,USA,-8983.63,62.93,22.94,13.09,High,269.25,467.79,-6.96,9.68,312.24,2080.84,-1398.03,2320.72,-15095.04,-24,13.84,331.83,-70.5,-23403.14,536.61,44.7,2,-399.99,-780.78,-1616.01,16.19,-81.84,-170.26,-991.58,0.02,122.08,1.54,811.93
-93.55,26911.62,15,Europe,-10317.48,-427.67,54.52,-2.75,Low,1.44,1579.23,-18.48,-2.48,6.75,2084.76,-292.77,2089.27,-10172.64,-18.96,13.42,567.39,-65.91,-16680.62,13042.59,87.03,2,-386.74,-711.15,-5289.84,18.45,32.14,-94.3,-2677.48,1.24,32.64,1.67,2080.12
-42.31,5959.53,18,USA,-10550.18,-466.25,-6.7,18.95,Low,106.29,2521.53,-9.07,-8.84,-22.11,1813.6,-726.21,2352.63,-20766.76,-24.6,9.26,325.2,-68.34,-13084.14,-6419.88,21.19,8,-279.32,-538.08,-63.66,17.17,37.34,-45.52,-1297.64,0.18,266.72,1.95,-595.57
-98.74,23587.89,12,UK,-11002.25,-74.78,-33.4,11.78,Medium,50.13,887.13,-11.22,-5.5,248.67,1654.86,1545.87,3788.24,-16574.3,-29.88,4.96,-19.71,-64.44,-23523.1,-14123.55,-30.26,6,261.98,-639.57,-3341.34,17.27,164.64,-108,-1967.3,0.26,239.5,3.27,1423.59
-78.92,4802.94,12,USA,-8943.25,268.02,-52.12,13.21,Medium,80.34,2219.64,-9,25.36,201.21,2387.4,-163.98,2471.92,-8918.98,-25.38,11.22,369.78,-61.77,-8847.54,-1310.16,50.23,4,216.87,-753.42,-3638.52,20.54,-36.24,-21.15,-1774.42,1.6,103.14,1.66,891.78
-91.81,8074.77,12,Europe,-9954.68,802.28,-9.52,10.27,Medium,22.23,3302.13,-10.37,1.56,156.33,3031.06,-1714.14,2407.93,-25917.18,-36.78,10.9,254.19,-80.1,-11601.52,-8703.81,72.4,12,-213.56,-825.63,-3429.15,14.96,-0.9,-112.46,-2619.58,0.14,175.7,1.69,1071.07
-176.99,13182.24,15,Europe,-12058.6,-214.63,-120.62,14.23,Medium,147.72,1478.13,-8.55,1.36,265.59,1832.7,199.2,2306.83,-13667.14,-34.95,3.92,593.91,-68.64,-18251.96,3826.14,18.66,2,-411.58,-559.89,-6855.87,22.2,-26.22,-87.55,-1400.86,1.12,-12.18,1.2,1299.7
71.75,20403.24,12,USA,-5232.43,820.13,26.54,15.02,High,241.8,1496.13,-19.3,-1.32,264.93,2047.64,138.93,2649.52,-17825.56,-26.22,3.64,222.18,-72.78,-11136.22,-24918.09,52.88,4,-96.49,-623.1,-5129.85,13.2,-66.04,-65.88,-886.42,12.9,192.08,1.18,1083.08
-65.61,22032.84,0,Rest,-10955.71,397.19,75.06,19.05,Medium,108.84,2072.94,-7.19,10.58,-11.37,1346.8,-1131.84,1479.87,-9129.08,-32.82,4.8,302.25,-70.71,-21093.04,-2764.98,82.99,16,-101.67,-629.55,-2438.85,13.71,194.7,-91.35,-1677.68,69.94,221,2.4,1125.56
-55.84,39368.34,21,UK,-14091.4,30.5,38.78,16.14,High,92.1,569.79,-6.67,3.6,91.65,1955.58,-380.43,2025.05,-19881.58,-32.31,2.2,419.4,-85.26,-28733.92,-7598.1,120.25,6,-691.25,-745.53,-3149.1,12.74,-14.9,-80.81,-2087.38,21.3,131.34,3.79,2947.82
-120.26,25297.65,18,Rest,-7185.06,933.87,6.16,14.41,Medium,133.56,783.93,-2.12,-23.86,78.51,2465.92,1108.05,3595.57,-14231.56,-38.43,1.38,451.41,-76.8,-7310.74,-461.7,-1.17,10,-304.62,-482.94,-644.19,20.55,-30.26,-108.1,-2864.36,3.58,199.64,7.14,42.21
-125.44,26742.09,12,Europe,-7642.75,-21.65,-82.38,14.05,High,126,1550.55,-8.86,1.92,354.6,2376.96,1947.84,2447.18,-16663.84,-26.04,11.46,427.47,-65.07,-18053.3,-11994.81,57.2,6,-176.98,-661.26,-1777.77,20.43,104.46,-112.91,-2867.32,4.62,252.1,3.09,2746.32
-124.34,22728.57,12,Europe,-11724.37,15.72,32.96,18.37,Very low,197.91,1288.68,-10.09,-3.44,71.88,3479.28,1186.38,2592.57,-19283.8,-45,4.92,259.68,-56.46,-18454.62,-12239.52,32.73,6,-328.09,-725.67,-3762.33,17.91,-49.74,-3.2,-1416.38,0.22,218.96,4.88,-1050.55
-106.86,21303.75,15,Europe,-13222.86,236.88,105.42,13.29,High,122.01,2291.4,-5,-0.6,155.28,2816.64,-371.25,2856.33,-19376.74,-23.28,7.68,483.6,-72.81,-17704.14,-4232.13,-15.35,2,-410.63,-690.39,-4109.97,20.45,63.52,-133.86,-1709.02,0.8,191.8,8.41,-570.64
-52.67,23789.49,18,UK,-15228.65,477.28,18.56,14.2,Very low,-10.56,2147.16,-11.39,3.26,155.97,2028.38,293.79,2195.21,-19008.48,-31.38,7.36,411.15,-65.01,-15491.14,3157.59,91.11,12,-401.67,-559.62,-3424.23,16.74,101.36,-78.47,-1812.3,21.1,222.2,2.25,81.24
-78.48,29461.8,21,USA,-9773.11,104.82,-82.04,13.3,Low,156.75,1410.6,-11.96,-4.32,14.58,2183.6,-456.06,2019.27,-16238.26,-41.01,8.9,557.61,-70.11,-15061.24,-17174.7,-32.22,10,-79.83,-534.24,-3665.91,15.98,-26.64,-46.16,-2170.72,2.26,229.18,2.42,105
-61.74,27696.57,3,Rest,-9235.85,313.14,-116.22,17.93,Low,121.17,-13.08,-11.45,8.16,205.53,2345.66,1671.6,3486.41,-11518.34,-40.68,10.36,341.31,-64.83,-16076.18,471.42,29,10,-165.98,-626.7,-2839.2,11.4,-79.38,-86.46,-1725.08,4.64,210.24,2.5,629.88
-85.01,32505.06,3,Europe,-11532.48,598.26,78.38,11.15,Medium,172.74,1997.34,-14.41,-3.82,124.5,2005.12,2542.35,1479.08,-9542.58,-10.86,7.6,535.2,-70.77,-11323.36,814.29,76.92,10,11.54,-655.65,-4474.5,9.24,8.6,-66.06,-1474.32,372.3,275,7.61,1054.49
-41.92,17770.29,6,Rest,-9051.48,402.67,16.42,16.17,Very high,79.2,2219.07,-10.36,-9.32,124.86,1989.68,-202.32,2809.55,-21382.4,-25.89,6.74,354.36,-78.18,-8267.56,-15368.88,39.38,8,-140.93,-687.87,-4150.92,23.05,-20.5,-112.73,-1832.02,12.94,211.08,2.48,1031.76
-50.18,24289.44,12,Europe,-9836.83,139.37,43.64,18.46,Very high,227.01,397.62,-5.17,-1.36,-14.25,1331.06,185.58,1689.37,-9713.06,-20.73,20.2,459.15,-64.71,-19379.1,-8285.85,-32.79,10,348.65,-600.21,-7149.3,16.08,-118.04,-110.54,-2714.98,0,177.64,2.57,1327.38
-89.96,22794.45,18,Rest,-10096.6,291.52,167.2,15.56,Low,85.23,1721.73,-9.89,-3.56,35.1,3067.9,965.28,2678.98,-8901.86,-21.87,1.96,335.91,-67.47,-22112.18,-13191.39,11.42,0,-409.5,-656.79,-4045.41,23.1,-48.8,-54.53,-2107.38,201.22,264.18,1.31,1292.84
-12.08,20985.33,9,Europe,-15183.77,490.6,0.82,14.47,Very high,165.87,2979.75,-2.73,4.04,16.5,2391.92,-691.62,2113.55,-7922.56,-35.34,5.58,529.44,-53.25,-17933.04,7008.06,23.98,12,525.16,-569.55,-2684.67,15.9,24.66,-86.95,-2393.78,0.22,43.08,2.38,2360.34
-53.26,31772.16,12,UK,-13561.19,309.65,15.08,15.75,Medium,-25.02,570.69,-8.27,5.18,87.45,2031.88,298.11,3270.3,-18600.7,-33.81,16.82,293.01,-63.18,-18699.52,-5875.2,73.81,2,-430.06,-593.73,-3874.59,20.35,137.12,-99.3,-2430.8,0.06,215.02,2.22,2179.99
-69.36,15964.98,18,Europe,-10029.96,-277.8,3.8,12.62,Very low,52.26,2622.24,-13.33,6.1,144.24,2823.3,1891.65,2531.49,-14416.68,-36.54,4.54,363.6,-65.94,-14633.28,-6152.34,131.53,4,59.53,-539.07,-2918.76,20.43,36.96,-129.24,-2706.22,0.92,221.12,11.9,-1440.7
-97.96,24258.6,18,Europe,-10209.29,272.36,16.04,15.71,Medium,184.92,-459.33,-12.08,5.7,91.38,1650.58,681.48,2433.99,-13856.46,-32.22,10.72,432.81,-57.3,-18967.8,-2168.16,-18.69,8,-401.89,-481.23,-3646.62,17.8,-87.66,-141.33,-1677.86,0.24,186.22,4.86,-1074.25
-63.69,17965.23,15,Rest,-10298.86,496.39,103.72,8.63,Low,140.88,1144.77,-7.52,18.02,224.82,1504.7,1166.49,1869.5,-14270.64,-11.73,27.88,374.31,-64.95,-13923.34,-5085.45,39.58,6,91.6,-593.7,-1404.36,17.89,-253.14,-47.33,-1872.58,0.02,244.06,4.36,-149.45
-82.46,16918.8,12,USA,-10387.9,382.85,-43,15.4,High,240.87,751.14,-11.9,-9.3,205.17,1379.66,1255.05,2225,-16101.08,-31.77,3.7,171.15,-64.95,-25806.02,-1728.12,17.75,6,-595.72,-550.23,-5090.46,21.74,38.7,-98.77,-2088.9,0.06,251.04,5.14,724.17
-143.77,19781.43,12,UK,-7014.83,429.94,-53.86,13.5,Very low,32.28,713.67,-6.07,8.8,124.92,1822.04,-198.21,2346.13,-15230.34,-37.53,5.98,340.02,-59.97,-13125.8,-3310.8,12.14,14,-419.54,-678.21,-5894.4,13.02,82.74,-33.98,-1764.1,0.2,208.96,12.69,-162.1
-89.3,9683.64,9,Europe,-10549.18,316.73,-78.36,9.57,Very low,76.71,456.12,-8.7,-0.52,209.4,1514.82,161.31,2592.65,-18996.52,-29.91,3.9,332.25,-63.54,-22396.88,-7051.8,76.52,10,-177.64,-665.13,-4098.06,15.81,-65.3,-90.98,-503.04,0.62,207.12,6.37,-1439.34
-75.56,28617.48,6,Europe,-10526.32,51.05,10,13.29,High,-37.44,2859.99,-11.59,-1.3,123.45,2667.94,-1043.94,2731.37,-18195.68,-26.58,7.04,-65.46,-76.74,-22799.24,-929.34,62.47,6,51.2,-394.62,-2842.71,20.01,0.5,-110.34,-1848.58,4.04,149.4,11.24,244.48
-89.46,25625.85,6,USA,-12512.83,475.89,8.22,20.72,Low,140.91,1327.62,-11.44,-5.88,-2.7,2434.7,-71.28,1458.1,-9857.14,-11.94,5.42,362.88,-67.14,-15820.64,-2829.45,48.68,10,2.93,-521.4,-5506.95,20.9,-61.1,-84.57,-1742.96,7.82,224.16,4.16,819.13
4.41,33334.14,24,UK,-9048.5,-52.33,84.54,13.73,Very high,158.88,1556.97,-8.75,-6.84,199.53,1451.72,563.88,2233.81,-6601.52,-44.58,5.46,413.91,-68.94,-15704.36,-16224.33,43.55,8,-184.86,-629.97,-1849.26,17.14,-23.78,-117.6,-2187.88,1.16,112.76,1.5,1272.39
-65.49,28731.06,18,Rest,-6149.55,146.71,-17.9,14.27,High,99.54,694.2,-1.57,3.66,71.61,1835.94,-198.6,2460.58,-19565.44,-34.68,3.74,443.97,-70.41,-10608.48,-380.25,66.44,6,-114.47,-672.63,-2758.11,19.07,64.22,-87.02,-1526.66,0.82,229.42,5.45,-44.3
-85.49,32271.78,15,Rest,-7216.18,325.92,27.28,13.9,Low,231.15,1307.37,-11.93,-0.48,204.15,2267.82,-408.21,2424.58,-15509.66,-45.45,8.34,406.89,-69.03,-11221.66,-25813.14,74.57,8,-725.74,-560.88,-4662.99,16.53,20.42,-92.75,-2688.88,4.92,239.78,4.61,262.44
19.9,40420.71,9,Europe,-7158.87,-245.61,34.44,12.53,Low,64.47,2814.84,-15.68,0.3,15.15,2572.6,-545.31,2991.56,-15451.46,-43.44,0.82,471,-69.57,-20083.8,-14619.75,89.41,6,-198.64,-371.94,-4021.32,25.54,-59.4,-52.48,-782.78,0.74,299.98,4.69,-739
-38.88,17262.6,6,USA,-11372.26,40.82,-20.38,18.66,Medium,139.29,2643.09,-8.27,-6.52,113.22,1852.06,-54.09,2411.23,-12302.58,-34.92,16.78,352.59,-65.76,-9464.28,-8906.28,2.09,8,-207.66,-759.51,-3296.34,19.64,-101.34,-95.99,-1598.28,5.52,109.66,1.62,1118.46
-108.87,38556.24,15,Europe,-8280.2,249.38,-65.94,10.87,Very high,39.93,1591.47,-1.53,3.64,111.96,1754.6,545.52,1857.49,-15069.1,-37.38,6.66,-96.81,-63.63,-21232.66,-3344.37,23.27,6,-549.62,-575.4,-4032.18,12.56,13.16,-88.68,-3442.54,0.12,170.24,2.77,2751.64
-118.67,16438.8,12,UK,-11470.38,689.18,-60.36,8.81,Very low,42.78,771.06,-21.58,9.74,229.56,1675.7,1574.16,2414.4,-16581.6,-38.94,15.64,370.65,-84.51,-16700.78,-13374,41.79,6,-312.84,-642.09,-3253.56,16.76,-162.4,-68.26,-2988.28,0.12,186.36,6.91,-33.27
-111.71,14792.01,18,UK,-3145.9,62.41,149.88,14.8,Very low,55.71,1769.79,-14.29,0.92,99.09,1766.72,232.74,2045.81,-14537.48,-39.33,23.22,467.28,-60.18,-29471.22,6972.48,101.44,8,-718.25,-534.33,-2875.02,12.41,-31.06,-92.37,-1832.42,475.24,80,2.3,2453.28
-86.65,37299.12,9,Europe,-10018.09,431.64,-145.7,14.42,Very high,226.32,1896.33,-15.72,-3.9,84.06,2610.8,262.02,2648.39,-13592.98,-35.52,7.42,295.11,-70.29,-19907.88,-1440.36,66.78,8,58.55,-615.45,-4571.97,14.04,-9.8,-128.24,-1753.62,0.82,139.08,6.13,1301.82
-116.91,27370.92,15,Europe,-7298.37,-15.15,16.8,23.75,Low,237.81,2828.91,-16.02,3.62,19.77,2769.1,1230.03,2366.12,-7455.16,-16.17,13.46,231.75,-62.46,-4625.5,-10081.44,74.57,10,-0.76,-671.37,-4700.73,13.49,-72.06,-49.08,-2525.74,4.44,302.4,3.92,-305.96
-129.1,28378.77,9,Europe,-9924.89,23.91,58.64,10.96,Low,241.68,2057.04,-12.06,4.52,273.12,2824.04,-767.73,2047.22,-14675.52,-31.77,2.24,355.86,-68.94,-16206.2,-11372.64,32.93,8,-667.58,-842.79,-3837.75,13.96,-95.54,-36.25,-2199.76,3.8,252.38,6.59,369.75
-118.87,27976.71,12,Rest,-7547.34,-68.31,-4.34,17.51,Low,104.94,821.13,-11.28,-0.18,98.19,2712.98,-275.58,2294.95,-25496.24,-30.6,17.06,494.31,-67.56,-16635.64,1608.45,37.09,10,-363.35,-661.83,-4023.9,10.57,-78.14,-95.41,-2325.56,0.26,169.86,8.3,-105.96
-79.66,16680.72,18,Rest,-13640.1,433.58,108.34,12.24,Low,-4.41,1274.25,-12.48,6.78,113.19,3301.2,-307.53,2454.25,-20901.82,-39.9,19.44,341.1,-53.46,-22452.68,-22754.97,13.27,6,74.64,-618.45,-3225.24,16.25,39.34,-48.93,-1788.42,1.56,71.16,11.96,-227.3
-69.37,18672.54,9,Rest,-8666.23,-229.17,51.78,18.01,Low,36,2822.28,-8.95,7.72,114.03,1835.84,625.2,2458.77,-14135.36,-40.26,5.5,502.71,-62.25,-22620.4,14132.88,26.74,0,-112.44,-589.35,-2283.57,13.04,-5.76,-80.09,-1546.72,92.62,219.32,1.8,1225.05
-87.74,10385.34,15,Rest,-6694.53,-373.66,26.52,18.24,High,189.45,2039.01,-10.69,0.78,141,1480.74,999.69,1408.78,-8145.14,-10.59,5.08,385.02,-39.87,-13517.22,-5099.25,34.19,10,-332.78,-718.68,-2608.47,19.28,-92.86,-58.44,-1076.22,0.02,181.94,3.89,-153.39
-66.93,24580.17,12,Rest,-12330.82,-21.98,15.42,14.79,Very low,21.96,1846.53,-9.95,-12,235.92,1505.02,372.75,2618.64,-12594.18,-38.04,2.72,629.58,-109.95,-13273.76,5275.14,40.08,8,-154.29,-690.09,-4229.31,3.67,45.72,-81.56,-1900.9,0.06,42.38,3.23,-69.96
-79.74,25925.01,12,Europe,-11875.46,185.56,38.52,17.26,Very low,78.51,2312.88,-19.82,-11.04,123.27,1614.84,872.91,2963.46,-18568.36,-30.99,10.96,277.95,-58.98,-20552.66,8453.22,64.9,6,-119.44,-634.83,-3127.68,17.72,43.48,-69.07,-2082.12,0.18,180.14,3.47,-340.06
-210.68,31451.73,6,UK,-15444.63,552.03,-18.52,1.41,Medium,86.31,1869.33,-6.78,7.96,184.71,1784.6,285,1492.64,-12604.72,-38.4,3.96,280.08,-68.94,-17566.2,-5237.01,-8.74,6,65.54,-578.25,-5015.85,23.94,-11.4,-87.19,-1668.82,215.66,193.04,4.91,3284.27
-64.94,19038.96,6,USA,-9464.27,365.62,-75.58,12.14,High,242.19,766.44,-7.9,-2.64,86.04,2323.64,-1025.46,2275.26,-20538.52,-50.37,13.52,412.17,-76.65,-29209.26,-4521.12,73.69,4,-524.99,-623.13,-3977.82,16.89,-146.64,-46.14,-3119.68,0.02,330.78,1.93,2558.07
-71.7,22608.93,9,USA,-10588.62,241.27,12.76,15.18,High,21.24,-335.43,-3.13,3.24,429.09,1553.24,-607.8,2412.87,-22001.26,-34.68,4.22,425.61,-64.86,-24376.32,-4188.9,24.07,10,-333.28,-753.18,-2707.71,16.84,-17.24,-94.34,-2598.52,0.08,159.06,3.27,1396.39
-12.73,31420.8,18,Europe,-4965.77,398.08,97.5,15.66,Very high,75.24,2742.6,-10.71,2.5,239.55,1771.76,30.93,2461,-17970.86,-25.2,7.76,283.02,-69.72,-13107.12,-2986.05,53.88,6,178.25,-649.14,-2859.36,11.32,-141.82,-81.27,-1406.42,1.02,228.1,4.44,-351.14
-117.41,15962.88,21,Rest,-11230.61,492.8,47.6,15.05,Low,126.63,2159.43,-10.7,5.18,390.66,2181.28,1591.5,2126.4,-12165.22,-38.37,12.6,336.48,-69.84,-14111.52,-11063.64,9.81,12,-798.97,-638.64,-3695.64,15.68,-42.88,-113.53,-1966.66,23.28,222.86,4.73,-37.15
-137.44,27349.05,6,Europe,-10674.52,159.64,-15.82,12.43,Very high,213.96,709.71,-12.35,-15.12,237.93,1841.36,-353.91,2434.81,-13922.2,-39.72,3.48,442.62,-53.76,-20074.84,-7203.51,37.71,6,-38.71,-659.55,-4289.07,24.21,-370.32,-21.07,-1784.64,0.16,226.98,14.45,-1227.09
-64.14,30695.58,12,Europe,-10917.6,507.77,102.88,1.52,Medium,265.05,3940.38,-15.99,1.84,227.82,2977.16,1175.73,2419.66,-14321.06,-30.33,5.06,260.1,-72.45,-19862.54,-6180.87,68.76,6,-244.44,-699.15,-4691.16,17.87,-30.96,-61.82,-2358.56,41.68,235.5,2.78,2736.69
-97.61,32454.51,15,USA,-14194.38,923.53,20.76,12.76,Very low,130.77,1808.55,-14.87,-2.26,91.95,516.68,2829.57,2692.11,-10470.28,-32.13,3.64,353.16,-80.67,-30860.14,7796.55,38.12,4,-171.88,-499.35,-3931.56,16.99,-6.56,-40.3,-2407.66,1.54,272.92,4.91,712.36
-55.64,16312.53,6,USA,-6254.47,-172.84,46.88,12.16,Low,-116.28,1292.52,-8.82,-11.98,209.82,1307.52,364.11,2059.62,-12231.76,-23.1,8.46,328.92,-73.77,-26192.76,2900.37,34.56,2,-524.73,-691.53,-7278.78,19.4,-95.94,-78.51,-2395.38,65.82,532.3,4.95,2139.17
-133.77,21941.76,0,Rest,-14492.16,473.03,51.84,13.96,Very low,79.17,1180.68,-9.98,2.44,138.63,1426.42,800.52,2289.66,-14805.2,-28.86,2.14,464.25,-75.75,-15436.16,-13522.35,71.93,8,-191.81,-609.45,-4410,15.38,-20.28,-37.14,-2887.76,1.16,212,4.38,760.96
-144.91,34586.91,9,Rest,-11089.81,140.92,-15.38,12.44,High,191.4,204.06,-6.94,-6.74,192.18,1887.7,605.46,2419.96,-20462.52,-25.98,8.82,422.88,-40.08,-26249.84,-14387.7,20.08,16,62.02,-677.37,-4846.86,12.09,-54.8,-112.88,-3557.34,4.14,217.88,4.65,1320.11
-76.99,20851.29,6,Rest,-8371.79,339.92,1.8,17.88,Low,171.57,3710.04,-8.81,-3.9,249.93,2272.54,1216.83,2295.93,-7039.3,-15.9,7.1,300.15,-48,-22133.3,-2028.09,90.76,8,-622.21,-639.06,-4056.75,11.29,-56,-126.14,-2247.96,18.12,153.86,6.49,606.02
-82.23,12630.15,21,USA,-11871.95,342.16,-87.52,14.96,High,-110.28,1288.92,0.21,2.92,154.56,2942.18,144.63,2598.82,-17462.64,-35.79,8.92,483.27,-72.87,-23628.06,-3064.62,31.78,10,-750.96,-662.25,-3658.95,20.56,-1.04,-76.24,-1295.54,0.12,202.3,9.31,-1291.6
-88.83,7893.93,15,UK,-6866.67,268.3,55.58,18.96,Low,95.64,809.46,-10.5,3.52,64.2,1980.18,1944.3,2351.95,-9201.42,-6.42,3.62,326.04,-64.32,-19975.9,1247.49,34.81,4,-473.34,-436.11,-3141.81,19.09,-16.8,-159.59,-1644.48,12.32,206.56,4.91,531.51
-58.84,30159.57,15,UK,-18715.12,26.41,-75.06,10.41,Low,110.61,1802.7,-16.27,12.84,237.78,1866.62,-538.86,2544.85,-22621.84,-43.74,20.04,392.82,-76.77,-8448.12,-12324.96,33.07,2,-697.91,-903.33,-6498.99,20.26,22.94,-79.21,-1791.66,28.74,97.54,1.28,1577.69
-74.73,20441.91,27,Europe,-7952.74,-165.94,13.22,10.71,Very high,93.39,938.79,-8.7,-2.32,185.04,1522.62,499.47,1961.59,-21919.88,-29.46,18.66,447.39,-81.27,-7239.2,-8600.79,199.91,2,-573.08,-932.01,-3350.79,15.72,120.76,-84.9,-2087.64,0.74,252.98,1.75,-59.34
