F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
-28616.25,0.73,-6.298,-6.7917,1631.01,0,5.354,20029.98,1,-12165.82,-3.748,35.187,-8.598,5.4084,17.688,1.839,9860.24,-3598.08,0.6459,-5401.22,,True
-28786.79,1.73,-4.78,-4.32957,1694.95,1,5.891,15210.58,1,-9325.42,-0.6172,35.9775,-22.81,7.336,13.7334,8.157,9197.44,-3807.9,0.5283,-2791.22,-8.68,False
-28692.377,1.73,-4.4372,-5.9778,1057.25,0,4.3246,16552.78,0,-9427.28,-0.7294,35.199,-55.68,4.4346,13.86,1.4382,10169.44,-3046.65,1.8765,-4587.62,,False
-28721.27,1.73,-4.11752,-4.7391,938.45,0,4.4338,16115.18,0,-12199.82,-1.551,9.954,-19.51,4.8066,19.479,2.2383,9760.16,-3532.056,7.719,-7121.22,,False
-28744.23,0.73,-9.19,-4.29294,1544.64,0,4.2657,16531.18,0,-9559.96,-0.43502,64.635,-25.52,5.2496,13.5741,5.424,9303.24,-3759.63,4.839,-6103.02,,True
-28505.09,1.73,-4.20792,-6.1686,2441.25,0,5.05,18635.98,0,-9175.62,-4.57,53.826,-11.008,4.608,14.6112,3.5298,9795.12,-3596.67,1.0773,-4699.42,-10.35,True
-28676.36,1.73,-4.2542,-5.175,1650.58,0,4.658,16471.58,0,-9174.82,-8.45,38.0985,-9.507,4.8382,20.649,4.287,9605.74,-3496.842,4.671,-4374.62,,True
-28727.47,1.73,-9.234,-7.506,4839.35,1,3.7536,15986.66,0,-9679.82,-1.229,48.267,-61.17,4.22598,14.7054,5.109,10819.84,-3579.27,6.003,-4967.08,-10,True
-28839.89,0.73,-4.5446,-7.704,1602.39,0,3.7986,15673.58,1,-9326.34,-3.53,57.189,-4.7675,12.946,16.002,1.9584,9548.52,-3575.91,1.9482,-4951.2,-9.41,False
-28703.058,0.73,-4.9128,-6.2787,1407.75,0,6.862,16181.428,1,-11144.62,-0.8948,19.875,-10.174,5.6912,16.683,2.4096,10621.84,-3493.692,12.957,-5329.42,,False
-28696.393,1.73,-4.631,-9.39,1767.15,1,4.0501,15590.38,1,-8766.62,-2.516,57.129,-13.356,5.1326,13.1274,1.31325,9481.38,-4216.35,0.9942,-4992.32,,False
-28631.11,0.73,-4.1361,-13.659,1504.78,0,3.58381,16088.94,1,-11353.42,-1.854,25.395,-60.1,4.2803,18.063,2.0721,9610,-3597.18,6.819,-5156.1,,False
-28684.86,0.73,-4.18526,-12.522,1383.45,0,4.0291,15927.58,0,-12093.82,-0.6344,61.407,-8.411,5.2206,13.4442,2.1213,11456.04,-3729.99,1.9803,-5172.52,,False
-28713.11,0.73,-4.8474,-7.881,1504.37,0,4.2523,17980.98,0,-8434.62,-0.7744,54.162,-10.807,7.042,23.436,1.39017,8969.64,-3484.002,1.4109,-4928.24,-10.48,True
-28727.6,0.73,-4.06312,-8.016,1789.55,1,5.126,16146.66,1,-9625.02,-0.5562,65.559,-14.84,5.8882,13.3626,4.989,9576.22,-4834.35,9.528,-5194.82,-8.27,False
-28691.913,1.73,-4.2414,-4.7403,1622.88,0,4.3982,16886.78,1,-9440.18,-0.42258,40.8441,-14.7,8.816,17.778,7.608,17212.24,-3487.143,0.8073,-4012.62,,True
-28684.89,0.73,-4.12564,-8.235,1537.66,0,3.6705,15819.58,1,-9630.22,-1.0092,39.6519,-9.938,8.85,16.023,5.331,10052.04,-3360.93,6.462,-4897.82,-8.28,False
-28786.53,1.73,-4.8426,-5.9661,1287.85,0,5.107,16169.116,0,-10101.42,-1.106,43.632,-14.44,4.9602,15.219,4.419,10354.24,-3504.093,8.094,-5400.42,,False
-28672.89,1.73,-4.5858,-7.0302,1715.35,0,4.2975,18115.98,0,-9530.98,-0.8508,27.771,-10.237,6.824,14.4975,4.926,11077.64,-3705.99,0.8994,-5017.16,-10.4,True
-28648.41,0.73,-4.5808,-8.553,4669.35,1,5.005,13191.98,0,-9376.24,-4.62,22.263,-7.609,4.2693,17.277,2.3952,9795.98,-3522.042,0.7065,-4842.22,,False
-28712.96,1.73,-4.2972,-4.3593,1747.15,0,5.701,17389.78,0,-9641.22,-2.406,29.652,-4.0688,6.158,13.5843,7.038,9970.04,-4418.55,1.6629,-7671.22,,True
-28708.214,1.73,-4.4962,-8.229,1785.95,1,5.063,17249.58,0,-8911.62,-2.602,27.438,-31.9,7.114,15.933,3.2583,9767.8,-3679.8,2.7063,-4922.08,-8.92,False
-28707.852,0.73,-4.08858,-6.0012,1889.05,0,3.9743,16711.38,1,-9182.62,-4.778,56.982,-19.63,5.6132,19.644,3.3246,9784.1,-3545.43,4.188,-4726.02,-10.33,True
-28714.31,1.73,-6.282,-4.8507,1875.75,1,3.63216,17389.98,1,-11899.82,-5.696,56.616,-7.807,4.5222,13.6131,1.4589,9682.86,-3955.35,1.4991,-5517.42,-8.24,False
-28719.54,0.73,-4.996,-4.4691,1357.05,1,3.7234,9413.98,1,-9548.14,-2.1198,61.377,-4.1053,5.7626,13.2531,10.398,9517.02,-2879.85,0.4092,-5081.48,-9.03,False
-28694.119,0.73,-4.4412,-12.111,1749.35,0,4.786,15994.74,1,-9849.62,-3.178,21.321,-31.8,6.826,13.07574,5.478,9830.18,-7033.05,4.209,-5192.12,,False
-28683.4,1.73,-4.042548,-8.628,1882.15,0,3.9444,17097.98,0,-9357.54,-1.4304,0.96,-35.77,5.2198,14.8203,11.568,9556.18,-3696.66,1.7082,-4990.76,,False
-28691.242,0.73,-6.074,-4.5624,2513.55,0,4.4653,17372.38,0,-9612.82,-2.874,49.401,-14.71,4.6418,14.6043,3.1857,9795.24,-3909.45,1.6257,-5689.42,-12.11,True
-28679.64,1.73,-6.18,-10.122,3083.35,1,4.2238,16005.08,0,-9397.8448,-1.6492,18.42,-6.272,4.4016,13.1118,14.115,10148.44,-3679.08,6.492,-4907.78,-9.33,True
-28719.85,0.73,-10.348,-6.7638,3680.35,0,4.4762,18223.98,1,-9133.22,-6.054,49.731,-6.665,4.3576,16.083,7.152,9619.238,-3599.58,1.2603,-4694.02,-11.01,True
-28551.89,0.73,-4.12916,-5.2317,1707.95,0,5.632,16562.18,1,-9697.02,-6.228,15.762,-7.252,6.974,17.352,7.905,9768.86,-3713.28,5.148,-6181.62,,True
-28680.24,0.73,-5.0156,-7.86,1821.25,1,4.1073,16502.78,1,-7673.22,-0.8052,40.2021,-29.03,4.654,13.7286,1.5963,9609.32,-3331.95,3.489,-4786.82,-8.27,False
-28685.38,0.73,-4.09506,-15.543,1654.77,1,4.0993,16381.38,0,-9861.82,-1.5908,52.923,-19.38,6.444,13.1535,3.2538,10170.64,-3932.85,1.4196,-5053.546,-10.75,False
-28668.77,1.73,-4.050914,-9.186,1457.85,0,4.3677,16036.38,0,-9418.336,-4.784,41.4585,-31.76,4.7966,14.7204,13.419,9607.28,-3421.86,1.6728,-4964.7,-10.35,False
-28667.61,1.73,-4.887,-11.412,1515.96,0,5.015,16097.92,1,-10209.62,-0.853,40.0824,-19.64,6.406,13.551,2.1246,10907.64,-2875.95,2.6988,-4965.88,-11.01,True
-28750.05,0.73,-5.4908,-5.0748,2249.25,0,3.889,16120.46,1,-9358.16,-2.856,19.05,-6.421,4.581,16.77,4.0221,9815.54,-3513.039,6.186,-4261.02,,False
-28700.553,1.73,-4.0400088,-5.742,1752.85,1,3.7646,16476.78,0,-9690.22,-1.6874,24.045,-4.3329,4.4034,15.7152,1.6698,9407.24,-3576.12,2.5524,-5019.8,,False
